Star Mass (solar masses): 1.783, Star Radius (solar radii): 1.679
------------------------------------------------------------------------------------------
Time (Days),Brightness (solar luminosities),Brightness uncertainty (solar luminosities),Brightness (fractional),Brightness uncertainty (fractional)
129.78026, 10.07527179, 5.453E-3, 0.99783981, 5.400E-4
129.78289, 10.07533113, 5.143E-3, 0.99784569, 5.094E-4
129.78552, 10.07567298, 6.003E-3, 0.99787954, 5.946E-4
129.78816, 10.07579025, 5.170E-3, 0.99789116, 5.120E-4
129.86649, 10.10432797, 5.862E-3, 1.00071749, 5.805E-4
136.84559, 10.09932731, 6.014E-3, 1.00022223, 5.956E-4
137.03709, 10.09872749, 5.535E-3, 1.00016283, 5.482E-4
137.30768, 10.09857046, 5.334E-3, 1.00014728, 5.283E-4
137.49769, 10.09883599, 6.198E-3, 1.00017357, 6.138E-4
137.70263, 10.09904498, 5.005E-3, 1.00019427, 4.957E-4
137.70559, 10.09833188, 5.079E-3, 1.00012365, 5.030E-4
138.28860, 10.09924959, 5.021E-3, 1.00021454, 4.972E-4
138.40544, 10.09867505, 5.018E-3, 1.00015764, 4.970E-4
138.46198, 10.09885473, 5.249E-3, 1.00017543, 5.198E-4
138.46642, 10.09859403, 5.471E-3, 1.00014961, 5.419E-4
138.87064, 10.09927268, 6.033E-3, 1.00021682, 5.975E-4
138.99229, 10.09910935, 5.218E-3, 1.00020065, 5.168E-4
139.12077, 10.09876631, 5.604E-3, 1.00016667, 5.551E-4
139.35170, 10.09899419, 5.805E-3, 1.00018924, 5.749E-4
139.41976, 10.09902399, 5.562E-3, 1.00019219, 5.509E-4
139.52493, 10.09936624, 5.334E-3, 1.00022609, 5.282E-4
139.54181, 10.09870736, 5.816E-3, 1.00016084, 5.760E-4
139.62429, 10.09948519, 5.777E-3, 1.00023787, 5.722E-4
139.81962, 10.09936369, 5.325E-3, 1.00022584, 5.274E-4
139.99429, 10.09969747, 5.178E-3, 1.00025889, 5.128E-4
140.61502, 10.10000425, 5.939E-3, 1.00028928, 5.882E-4
140.67692, 10.09994048, 5.808E-3, 1.00028296, 5.753E-4
140.71391, 10.09994905, 6.020E-3, 1.00028381, 5.962E-4
140.72296, 10.09984589, 6.184E-3, 1.00027359, 6.125E-4
140.90973, 10.09945263, 5.527E-3, 1.00023465, 5.474E-4
140.94776, 10.09987209, 5.123E-3, 1.00027619, 5.074E-4
140.94829, 10.10011621, 6.169E-3, 1.00030037, 6.110E-4
140.97310, 10.10012938, 5.407E-3, 1.00030167, 5.355E-4
141.32221, 10.10015972, 5.700E-3, 1.00030467, 5.646E-4
141.37143, 10.10051781, 5.854E-3, 1.00034014, 5.798E-4
141.45518, 10.10085111, 5.536E-3, 1.00037315, 5.482E-4
141.51583, 10.10002539, 5.154E-3, 1.00029137, 5.104E-4
141.60587, 10.10019247, 5.601E-3, 1.00030792, 5.547E-4
141.74928, 10.10046592, 6.090E-3, 1.00033500, 6.031E-4
141.79474, 10.10050161, 5.798E-3, 1.00033854, 5.742E-4
141.86972, 10.10110457, 5.318E-3, 1.00039825, 5.267E-4
142.02390, 10.10065292, 6.109E-3, 1.00035352, 6.051E-4
142.14325, 10.10137009, 6.185E-3, 1.00042455, 6.126E-4
143.74332, 10.10299514, 5.179E-3, 1.00058549, 5.129E-4
143.75510, 10.10252260, 5.856E-3, 1.00053869, 5.800E-4
143.80066, 10.10313698, 6.120E-3, 1.00059954, 6.061E-4
143.83158, 10.10273083, 5.364E-3, 1.00055931, 5.313E-4
143.86857, 10.10232601, 5.696E-3, 1.00051922, 5.641E-4
143.91086, 10.10324562, 6.089E-3, 1.00061030, 6.031E-4
143.92702, 10.10257605, 5.104E-3, 1.00054398, 5.055E-4
144.03541, 10.10303153, 4.980E-3, 1.00058909, 4.932E-4
144.09152, 10.10316424, 5.608E-3, 1.00060224, 5.554E-4
144.17225, 10.10354750, 5.112E-3, 1.00064020, 5.063E-4
144.32547, 10.10297949, 5.515E-3, 1.00058394, 5.462E-4
144.41895, 10.10309745, 5.766E-3, 1.00059562, 5.710E-4
144.50972, 10.10364977, 5.216E-3, 1.00065032, 5.166E-4
144.70873, 10.10398826, 5.774E-3, 1.00068385, 5.719E-4
144.89655, 10.10366320, 5.934E-3, 1.00065165, 5.877E-4
145.05865, 10.10346769, 5.336E-3, 1.00063229, 5.284E-4
145.12571, 10.10383084, 5.843E-3, 1.00066826, 5.787E-4
145.53698, 10.10429069, 5.922E-3, 1.00071380, 5.865E-4
145.65228, 10.10392400, 6.183E-3, 1.00067748, 6.124E-4
145.71626, 10.10469370, 5.441E-3, 1.00075371, 5.388E-4
145.81175, 10.10467796, 5.834E-3, 1.00075215, 5.778E-4
146.01995, 10.10493860, 5.980E-3, 1.00077797, 5.922E-4
146.02913, 10.10428174, 5.979E-3, 1.00071291, 5.922E-4
146.20791, 10.10413657, 5.012E-3, 1.00069854, 4.963E-4
146.21900, 10.10508298, 5.934E-3, 1.00079227, 5.877E-4
146.26243, 10.10480755, 5.162E-3, 1.00076499, 5.112E-4
146.40049, 10.10428899, 5.558E-3, 1.00071363, 5.504E-4
147.95255, 10.10508885, 5.552E-3, 1.00079285, 5.499E-4
147.99973, 10.10517899, 6.198E-3, 1.00080178, 6.139E-4
148.43962, 10.10536190, 5.104E-3, 1.00081989, 5.055E-4
148.58602, 10.10486498, 5.819E-3, 1.00077068, 5.763E-4
148.66918, 10.10534277, 5.043E-3, 1.00081800, 4.995E-4
148.69101, 10.10457707, 5.203E-3, 1.00074216, 5.153E-4
149.15489, 10.10445930, 5.270E-3, 1.00073050, 5.219E-4
149.88548, 10.10410363, 6.196E-3, 1.00069527, 6.136E-4
149.88924, 10.10401844, 5.033E-3, 1.00068684, 4.985E-4
149.89299, 10.10453759, 5.780E-3, 1.00073825, 5.725E-4
149.89674, 10.10389361, 5.700E-3, 1.00067447, 5.645E-4
149.90050, 10.10372077, 5.051E-3, 1.00065736, 5.002E-4
149.90425, 10.10387233, 5.213E-3, 1.00067237, 5.163E-4
149.90800, 10.10414504, 5.154E-3, 1.00069938, 5.104E-4
149.91175, 10.10317495, 5.602E-3, 1.00060330, 5.548E-4
149.91551, 10.10225130, 5.640E-3, 1.00051182, 5.586E-4
149.91926, 10.10180661, 5.476E-3, 1.00046778, 5.424E-4
149.92301, 10.09966002, 6.178E-3, 1.00025519, 6.119E-4
149.92677, 10.09771958, 5.359E-3, 1.00006301, 5.308E-4
149.93052, 10.09532182, 5.881E-3, 0.99982554, 5.824E-4
149.93427, 10.09478950, 6.070E-3, 0.99977282, 6.012E-4
149.93803, 10.09395668, 5.085E-3, 0.99969034, 5.037E-4
149.94178, 10.09309386, 5.966E-3, 0.99960488, 5.908E-4
149.94553, 10.09326448, 5.406E-3, 0.99962178, 5.354E-4
149.94595, 10.09354392, 6.078E-3, 0.99964946, 6.020E-4
149.94928, 10.09294576, 6.020E-3, 0.99959021, 5.962E-4
149.95304, 10.09268213, 5.352E-3, 0.99956411, 5.300E-4
149.95679, 10.09253511, 5.029E-3, 0.99954955, 4.981E-4
149.96054, 10.09253657, 5.989E-3, 0.99954969, 5.932E-4
149.96430, 10.09187404, 5.555E-3, 0.99948407, 5.502E-4
149.96805, 10.09125345, 5.708E-3, 0.99942261, 5.653E-4
149.97180, 10.09112258, 6.180E-3, 0.99940965, 6.121E-4
149.97556, 10.09139328, 5.588E-3, 0.99943646, 5.534E-4
149.97931, 10.09116834, 5.598E-3, 0.99941418, 5.544E-4
149.98306, 10.09139514, 5.160E-3, 0.99943664, 5.110E-4
149.98681, 10.09108727, 5.125E-3, 0.99940615, 5.076E-4
149.99057, 10.09040852, 5.702E-3, 0.99933893, 5.647E-4
149.99432, 10.09090087, 5.350E-3, 0.99938769, 5.299E-4
149.99807, 10.09087925, 5.903E-3, 0.99938555, 5.846E-4
150.00183, 10.09073659, 5.142E-3, 0.99937142, 5.093E-4
150.00186, 10.09092618, 5.173E-3, 0.99939020, 5.123E-4
150.00558, 10.09048289, 5.295E-3, 0.99934630, 5.244E-4
150.00933, 10.09078137, 5.934E-3, 0.99937586, 5.877E-4
150.01309, 10.09010062, 5.731E-3, 0.99930844, 5.676E-4
150.01684, 10.09032525, 5.068E-3, 0.99933068, 5.019E-4
150.02059, 10.08985039, 5.945E-3, 0.99928365, 5.888E-4
150.02434, 10.09013183, 5.554E-3, 0.99931153, 5.501E-4
150.02810, 10.08969876, 5.192E-3, 0.99926864, 5.142E-4
150.03185, 10.08992214, 5.679E-3, 0.99929076, 5.624E-4
150.03560, 10.08980577, 6.161E-3, 0.99927924, 6.102E-4
150.03936, 10.08956429, 5.968E-3, 0.99925532, 5.910E-4
150.04311, 10.08998979, 5.953E-3, 0.99929746, 5.895E-4
150.04686, 10.09010759, 5.994E-3, 0.99930913, 5.936E-4
150.05062, 10.08993292, 5.432E-3, 0.99929183, 5.380E-4
150.05437, 10.08953052, 5.700E-3, 0.99925198, 5.645E-4
150.05812, 10.09002625, 4.989E-3, 0.99930107, 4.941E-4
150.06187, 10.08975986, 5.858E-3, 0.99927469, 5.802E-4
150.06563, 10.08997509, 5.809E-3, 0.99929600, 5.753E-4
150.06938, 10.08960235, 5.004E-3, 0.99925909, 4.956E-4
150.07313, 10.09015588, 5.836E-3, 0.99931391, 5.780E-4
150.07689, 10.09018283, 5.282E-3, 0.99931658, 5.231E-4
150.08064, 10.08963474, 6.205E-3, 0.99926230, 6.146E-4
150.08439, 10.08995680, 4.991E-3, 0.99929419, 4.943E-4
150.08815, 10.09041164, 5.186E-3, 0.99933924, 5.136E-4
150.09190, 10.08994518, 5.389E-3, 0.99929304, 5.337E-4
150.09565, 10.08991632, 5.516E-3, 0.99929018, 5.462E-4
150.09940, 10.09029180, 5.106E-3, 0.99932737, 5.057E-4
150.10316, 10.09082205, 5.142E-3, 0.99937989, 5.093E-4
150.10691, 10.09084207, 5.902E-3, 0.99938187, 5.845E-4
150.11066, 10.09108304, 6.211E-3, 0.99940573, 6.151E-4
150.11442, 10.09058400, 6.060E-3, 0.99935631, 6.002E-4
150.11817, 10.09094009, 5.443E-3, 0.99939158, 5.390E-4
150.12192, 10.09140259, 4.987E-3, 0.99943738, 4.939E-4
150.12568, 10.09135648, 6.035E-3, 0.99943281, 5.977E-4
150.12943, 10.09134787, 5.564E-3, 0.99943196, 5.511E-4
150.13318, 10.09098575, 5.407E-3, 0.99939610, 5.355E-4
150.13693, 10.09134980, 5.791E-3, 0.99943215, 5.735E-4
150.14069, 10.09175069, 5.939E-3, 0.99947186, 5.882E-4
150.14444, 10.09191139, 6.128E-3, 0.99948777, 6.069E-4
150.14819, 10.09266594, 5.710E-3, 0.99956250, 5.656E-4
150.15195, 10.09305586, 5.618E-3, 0.99960112, 5.564E-4
150.15570, 10.09299294, 5.527E-3, 0.99959489, 5.474E-4
150.15618, 10.09337845, 6.103E-3, 0.99963307, 6.044E-4
150.15945, 10.09338719, 5.053E-3, 0.99963393, 5.005E-4
150.16321, 10.09350168, 5.446E-3, 0.99964527, 5.394E-4
150.16696, 10.09463745, 5.733E-3, 0.99975776, 5.678E-4
150.17071, 10.09523363, 5.314E-3, 0.99981680, 5.263E-4
150.17446, 10.09698742, 5.461E-3, 0.99999049, 5.408E-4
150.17822, 10.09884152, 5.170E-3, 1.00017412, 5.120E-4
150.18197, 10.10103975, 5.536E-3, 1.00039183, 5.483E-4
150.29612, 10.07649065, 5.789E-3, 0.99796053, 5.734E-4
150.29778, 10.07547658, 5.334E-3, 0.99786009, 5.283E-4
150.29945, 10.07614787, 6.027E-3, 0.99792658, 5.969E-4
150.30111, 10.07514466, 5.798E-3, 0.99782722, 5.742E-4
150.30278, 10.07499273, 5.714E-3, 0.99781217, 5.659E-4
150.30444, 10.07564652, 6.174E-3, 0.99787692, 6.115E-4
150.30611, 10.07557548, 5.023E-3, 0.99786989, 4.974E-4
150.30658, 10.07540848, 5.205E-3, 0.99785335, 5.155E-4
150.30777, 10.07468671, 5.093E-3, 0.99778187, 5.044E-4
150.30944, 10.07467930, 5.673E-3, 0.99778113, 5.618E-4
150.31110, 10.07516270, 5.646E-3, 0.99782901, 5.592E-4
150.31277, 10.07497024, 5.254E-3, 0.99780995, 5.204E-4
150.31443, 10.07472428, 5.572E-3, 0.99778559, 5.518E-4
150.31610, 10.07415608, 5.389E-3, 0.99772931, 5.337E-4
150.31776, 10.07436852, 5.982E-3, 0.99775035, 5.925E-4
150.31943, 10.07475477, 6.162E-3, 0.99778861, 6.102E-4
150.32109, 10.07393612, 5.721E-3, 0.99770753, 5.666E-4
150.32276, 10.07422233, 5.479E-3, 0.99773587, 5.426E-4
150.32442, 10.07422506, 5.884E-3, 0.99773614, 5.827E-4
150.32609, 10.07401046, 5.094E-3, 0.99771489, 5.045E-4
150.32775, 10.07358198, 5.618E-3, 0.99767246, 5.564E-4
150.32942, 10.07351036, 6.198E-3, 0.99766536, 6.138E-4
150.33108, 10.07325947, 6.043E-3, 0.99764051, 5.985E-4
150.33275, 10.07400697, 5.616E-3, 0.99771455, 5.562E-4
150.33441, 10.07337371, 5.548E-3, 0.99765183, 5.494E-4
150.33608, 10.07400472, 5.588E-3, 0.99771432, 5.535E-4
150.33775, 10.07378557, 5.714E-3, 0.99769262, 5.659E-4
150.33941, 10.07304084, 5.341E-3, 0.99761886, 5.290E-4
150.34108, 10.07353186, 5.178E-3, 0.99766749, 5.128E-4
150.34274, 10.07315641, 6.080E-3, 0.99763031, 6.021E-4
150.34441, 10.07280872, 5.593E-3, 0.99759587, 5.539E-4
150.34607, 10.07283064, 5.931E-3, 0.99759804, 5.874E-4
150.34774, 10.07363083, 5.093E-3, 0.99767729, 5.044E-4
150.34940, 10.07295198, 5.196E-3, 0.99761006, 5.146E-4
150.35107, 10.07270682, 5.654E-3, 0.99758578, 5.600E-4
150.35273, 10.07261888, 5.036E-3, 0.99757707, 4.988E-4
150.35440, 10.07347329, 5.151E-3, 0.99766169, 5.101E-4
150.35606, 10.07333438, 5.762E-3, 0.99764793, 5.707E-4
150.35773, 10.07310835, 5.753E-3, 0.99762555, 5.697E-4
150.35939, 10.07317380, 5.048E-3, 0.99763203, 4.999E-4
150.36106, 10.07246210, 5.434E-3, 0.99756154, 5.381E-4
150.36272, 10.07229521, 5.458E-3, 0.99754502, 5.406E-4
150.36439, 10.07292734, 6.177E-3, 0.99760762, 6.118E-4
150.36605, 10.07306497, 5.934E-3, 0.99762125, 5.877E-4
150.36772, 10.07274169, 5.233E-3, 0.99758923, 5.183E-4
150.36938, 10.07258650, 5.090E-3, 0.99757386, 5.042E-4
150.37105, 10.07235847, 6.132E-3, 0.99755128, 6.073E-4
150.37271, 10.07256553, 5.073E-3, 0.99757179, 5.025E-4
150.37438, 10.07229158, 5.224E-3, 0.99754466, 5.174E-4
150.37604, 10.07272815, 6.092E-3, 0.99758789, 6.033E-4
150.37771, 10.07295704, 5.937E-3, 0.99761056, 5.880E-4
150.37938, 10.07269374, 5.586E-3, 0.99758449, 5.532E-4
150.38104, 10.07293029, 5.422E-3, 0.99760791, 5.370E-4
150.38271, 10.07299379, 6.181E-3, 0.99761420, 6.121E-4
150.38437, 10.07228687, 6.114E-3, 0.99754419, 6.055E-4
150.38604, 10.07277368, 5.660E-3, 0.99759240, 5.606E-4
150.38770, 10.07276330, 5.078E-3, 0.99759137, 5.029E-4
150.38937, 10.07262016, 6.160E-3, 0.99757720, 6.101E-4
150.39103, 10.07251551, 6.137E-3, 0.99756683, 6.078E-4
150.39270, 10.07252621, 5.126E-3, 0.99756789, 5.077E-4
150.39436, 10.07308513, 5.822E-3, 0.99762325, 5.766E-4
150.39603, 10.07297032, 5.118E-3, 0.99761188, 5.069E-4
150.39769, 10.07230742, 5.651E-3, 0.99754622, 5.597E-4
150.39936, 10.07281254, 5.137E-3, 0.99759625, 5.088E-4
150.40102, 10.07254131, 5.797E-3, 0.99756939, 5.742E-4
150.40269, 10.07297039, 5.697E-3, 0.99761188, 5.643E-4
150.40435, 10.07278030, 5.684E-3, 0.99759306, 5.629E-4
150.40602, 10.07323637, 5.168E-3, 0.99763823, 5.119E-4
150.40768, 10.07317347, 5.387E-3, 0.99763200, 5.335E-4
150.40935, 10.07262148, 6.053E-3, 0.99757733, 5.995E-4
150.41101, 10.07268603, 5.818E-3, 0.99758372, 5.762E-4
150.41268, 10.07270952, 5.922E-3, 0.99758605, 5.865E-4
150.41434, 10.07247556, 4.974E-3, 0.99756288, 4.926E-4
150.41601, 10.07271953, 5.767E-3, 0.99758704, 5.712E-4
150.41767, 10.07308408, 5.391E-3, 0.99762314, 5.339E-4
150.41934, 10.07282130, 5.507E-3, 0.99759712, 5.454E-4
150.42101, 10.07352276, 5.151E-3, 0.99766659, 5.102E-4
150.42267, 10.07344911, 5.318E-3, 0.99765930, 5.267E-4
150.42434, 10.07283341, 6.174E-3, 0.99759832, 6.114E-4
150.42600, 10.07316595, 6.141E-3, 0.99763125, 6.082E-4
150.42767, 10.07340392, 6.117E-3, 0.99765482, 6.058E-4
151.25079, 10.10214156, 6.210E-3, 1.00050095, 6.150E-4
151.39634, 10.10240518, 5.941E-3, 1.00052706, 5.884E-4
151.44605, 10.10268991, 5.495E-3, 1.00055526, 5.442E-4
151.47852, 10.10225880, 5.021E-3, 1.00051257, 4.972E-4
151.57029, 10.10179563, 5.573E-3, 1.00046669, 5.520E-4
151.63283, 10.10188189, 5.311E-3, 1.00047524, 5.260E-4
151.70410, 10.10207467, 5.298E-3, 1.00049433, 5.247E-4
151.72512, 10.10238272, 5.659E-3, 1.00052484, 5.605E-4
151.73167, 10.10149161, 5.994E-3, 1.00043658, 5.936E-4
151.93171, 10.10129188, 6.156E-3, 1.00041680, 6.097E-4
152.08748, 10.10175092, 6.074E-3, 1.00046227, 6.016E-4
152.33723, 10.10052084, 5.186E-3, 1.00034044, 5.136E-4
152.50736, 10.10048366, 5.238E-3, 1.00033676, 5.188E-4
152.67069, 10.10091529, 5.914E-3, 1.00037951, 5.857E-4
152.77780, 10.09990178, 5.272E-3, 1.00027913, 5.222E-4
153.01285, 10.10023738, 5.086E-3, 1.00031237, 5.037E-4
153.10527, 10.09983883, 5.786E-3, 1.00027289, 5.731E-4
153.29212, 10.09927141, 5.319E-3, 1.00021670, 5.268E-4
153.33708, 10.09901661, 6.020E-3, 1.00019146, 5.962E-4
153.35003, 10.09934316, 5.993E-3, 1.00022380, 5.936E-4
153.48527, 10.09882059, 6.144E-3, 1.00017205, 6.085E-4
153.76250, 10.09925366, 5.481E-3, 1.00021494, 5.429E-4
153.84057, 10.09846067, 5.001E-3, 1.00013640, 4.953E-4
154.00151, 10.09824444, 5.210E-3, 1.00011499, 5.160E-4
154.21587, 10.09808220, 5.240E-3, 1.00009892, 5.190E-4
154.26270, 10.09805052, 5.965E-3, 1.00009578, 5.907E-4
154.28507, 10.09828002, 5.314E-3, 1.00011851, 5.263E-4
154.37275, 10.09809282, 6.008E-3, 1.00009997, 5.951E-4
154.69715, 10.09766080, 5.135E-3, 1.00005719, 5.086E-4
154.97256, 10.09661631, 5.448E-3, 0.99995374, 5.395E-4
154.99235, 10.09738773, 5.554E-3, 1.00003014, 5.501E-4
155.00762, 10.09670740, 5.631E-3, 0.99996276, 5.577E-4
155.07663, 10.09640810, 6.099E-3, 0.99993312, 6.041E-4
155.20581, 10.09618438, 6.111E-3, 0.99991096, 6.052E-4
155.33489, 10.09628587, 5.081E-3, 0.99992101, 5.032E-4
155.36772, 10.09657899, 5.268E-3, 0.99995004, 5.218E-4
155.43730, 10.09667948, 6.128E-3, 0.99996000, 6.069E-4
155.43999, 10.09665917, 5.613E-3, 0.99995799, 5.559E-4
155.57308, 10.09633678, 5.061E-3, 0.99992606, 5.012E-4
155.64097, 10.09562943, 5.633E-3, 0.99985600, 5.578E-4
156.15255, 10.09570379, 5.361E-3, 0.99986337, 5.310E-4
156.36693, 10.09490612, 6.066E-3, 0.99978437, 6.008E-4
156.54898, 10.09518975, 6.179E-3, 0.99981246, 6.120E-4
156.54993, 10.09490268, 5.442E-3, 0.99978403, 5.390E-4
156.66846, 10.09480701, 5.475E-3, 0.99977455, 5.423E-4
156.76031, 10.09503019, 5.203E-3, 0.99979665, 5.153E-4
156.80076, 10.09416988, 6.088E-3, 0.99971145, 6.030E-4
156.85515, 10.09512101, 5.912E-3, 0.99980565, 5.856E-4
157.04221, 10.09495422, 5.961E-3, 0.99978913, 5.904E-4
157.09126, 10.09439518, 5.979E-3, 0.99973376, 5.921E-4
157.32562, 10.09388893, 5.779E-3, 0.99968362, 5.724E-4
157.62952, 10.09421527, 5.707E-3, 0.99971595, 5.652E-4
157.68842, 10.09412400, 5.685E-3, 0.99970691, 5.630E-4
158.76623, 10.06564670, 5.238E-3, 0.99688656, 5.188E-4
158.76844, 10.06525546, 5.531E-3, 0.99684781, 5.477E-4
158.77065, 10.06524835, 5.839E-3, 0.99684711, 5.783E-4
158.77286, 10.06519191, 5.980E-3, 0.99684152, 5.923E-4
158.77508, 10.06562672, 5.277E-3, 0.99688458, 5.226E-4
158.77729, 10.06523464, 5.661E-3, 0.99684575, 5.607E-4
158.77950, 10.06543324, 5.989E-3, 0.99686542, 5.931E-4
158.78171, 10.06511101, 6.061E-3, 0.99683350, 6.003E-4
158.78392, 10.06481005, 6.186E-3, 0.99680370, 6.127E-4
158.78613, 10.06509996, 5.465E-3, 0.99683241, 5.412E-4
158.78834, 10.06536219, 5.216E-3, 0.99685838, 5.166E-4
158.79055, 10.06472573, 5.463E-3, 0.99679535, 5.410E-4
158.79277, 10.06521806, 5.312E-3, 0.99684411, 5.261E-4
158.79498, 10.06451571, 5.930E-3, 0.99677455, 5.873E-4
158.79719, 10.06513696, 5.309E-3, 0.99683607, 5.258E-4
158.79940, 10.06451466, 5.255E-3, 0.99677444, 5.204E-4
158.80161, 10.06455200, 5.776E-3, 0.99677814, 5.721E-4
158.80382, 10.06409576, 5.487E-3, 0.99673295, 5.434E-4
158.80603, 10.06490498, 6.108E-3, 0.99681310, 6.049E-4
158.80825, 10.06449176, 5.636E-3, 0.99677217, 5.582E-4
158.80857, 10.06468970, 5.995E-3, 0.99679178, 5.937E-4
158.81046, 10.06440699, 6.023E-3, 0.99676378, 5.966E-4
158.81267, 10.06423263, 5.490E-3, 0.99674651, 5.437E-4
158.81488, 10.06461092, 5.135E-3, 0.99678397, 5.086E-4
158.81709, 10.06459802, 5.279E-3, 0.99678270, 5.229E-4
158.81930, 10.06475920, 5.022E-3, 0.99679866, 4.974E-4
158.82151, 10.06411530, 6.048E-3, 0.99673489, 5.990E-4
158.82372, 10.06430900, 5.350E-3, 0.99675407, 5.299E-4
158.82594, 10.06402340, 5.809E-3, 0.99672579, 5.753E-4
158.82815, 10.06471188, 5.226E-3, 0.99679397, 5.175E-4
158.83036, 10.06373872, 5.521E-3, 0.99669759, 5.468E-4
158.83257, 10.06432213, 5.591E-3, 0.99675537, 5.538E-4
158.83478, 10.06394314, 5.555E-3, 0.99671784, 5.502E-4
158.83699, 10.06421795, 5.211E-3, 0.99674506, 5.161E-4
158.83920, 10.06388920, 5.940E-3, 0.99671250, 5.883E-4
158.84142, 10.06467441, 5.321E-3, 0.99679026, 5.270E-4
158.84363, 10.06439946, 5.783E-3, 0.99676303, 5.728E-4
158.84584, 10.06443414, 6.181E-3, 0.99676647, 6.122E-4
158.84805, 10.06420888, 5.592E-3, 0.99674416, 5.539E-4
158.85026, 10.06450153, 5.613E-3, 0.99677314, 5.559E-4
158.85247, 10.06442561, 5.984E-3, 0.99676562, 5.926E-4
158.85468, 10.06461344, 5.107E-3, 0.99678422, 5.058E-4
158.85690, 10.06442646, 6.200E-3, 0.99676571, 6.140E-4
158.85911, 10.06442447, 6.184E-3, 0.99676551, 6.124E-4
158.86132, 10.06464129, 5.939E-3, 0.99678698, 5.882E-4
158.86353, 10.06463406, 6.121E-3, 0.99678627, 6.062E-4
158.86574, 10.06417014, 6.020E-3, 0.99674032, 5.962E-4
158.86795, 10.06393804, 5.033E-3, 0.99671733, 4.984E-4
158.87016, 10.06412608, 5.701E-3, 0.99673596, 5.646E-4
158.87237, 10.06446720, 5.377E-3, 0.99676974, 5.326E-4
158.87459, 10.06462338, 5.134E-3, 0.99678521, 5.085E-4
158.87680, 10.06429293, 6.042E-3, 0.99675248, 5.984E-4
158.87901, 10.06446988, 5.092E-3, 0.99677001, 5.043E-4
158.88122, 10.06492143, 6.095E-3, 0.99681473, 6.037E-4
158.88343, 10.06486050, 5.366E-3, 0.99680869, 5.314E-4
158.88564, 10.06437610, 6.194E-3, 0.99676072, 6.134E-4
158.88785, 10.06534447, 5.533E-3, 0.99685662, 5.480E-4
158.89007, 10.06446368, 5.938E-3, 0.99676939, 5.881E-4
158.89228, 10.06496133, 5.600E-3, 0.99681868, 5.546E-4
158.89449, 10.06516905, 6.200E-3, 0.99683925, 6.141E-4
158.89670, 10.06538788, 5.980E-3, 0.99686092, 5.922E-4
158.89891, 10.06522517, 5.951E-3, 0.99684481, 5.894E-4
158.90112, 10.06573678, 6.086E-3, 0.99689548, 6.027E-4
158.90333, 10.06585408, 5.318E-3, 0.99690710, 5.267E-4
158.90554, 10.06529825, 5.860E-3, 0.99685205, 5.803E-4
158.90776, 10.06542961, 5.559E-3, 0.99686506, 5.506E-4
158.90997, 10.06531884, 6.011E-3, 0.99685409, 5.953E-4
158.91218, 10.06589720, 5.675E-3, 0.99691137, 5.621E-4
158.91439, 10.06554982, 5.273E-3, 0.99687696, 5.222E-4
158.91660, 10.06595648, 5.143E-3, 0.99691724, 5.094E-4
158.91881, 10.06624684, 5.057E-3, 0.99694599, 5.008E-4
158.92102, 10.06577682, 5.319E-3, 0.99689944, 5.268E-4
158.92324, 10.06659031, 5.649E-3, 0.99698001, 5.595E-4
158.92545, 10.06594125, 6.115E-3, 0.99691573, 6.056E-4
158.92766, 10.06638053, 5.461E-3, 0.99695923, 5.408E-4
158.92987, 10.06703569, 5.797E-3, 0.99702412, 5.741E-4
158.93208, 10.06713868, 5.297E-3, 0.99703432, 5.246E-4
158.93429, 10.06742713, 5.477E-3, 0.99706289, 5.424E-4
158.93650, 10.06766116, 5.382E-3, 0.99708607, 5.331E-4
158.93872, 10.06697920, 5.424E-3, 0.99701853, 5.372E-4
158.94093, 10.06775243, 5.607E-3, 0.99709511, 5.553E-4
158.97354, 10.07160941, 5.826E-3, 0.99747709, 5.770E-4
164.96867, 10.09926715, 6.138E-3, 1.00021628, 6.079E-4
164.97270, 10.09841707, 5.938E-3, 1.00013209, 5.881E-4
164.97673, 10.09864005, 6.066E-3, 1.00015417, 6.007E-4
164.98076, 10.09929313, 5.755E-3, 1.00021885, 5.699E-4
164.98479, 10.09901663, 5.171E-3, 1.00019147, 5.121E-4
164.98882, 10.09837684, 5.998E-3, 1.00012810, 5.941E-4
164.99285, 10.09925060, 5.744E-3, 1.00021464, 5.689E-4
164.99689, 10.09847964, 5.797E-3, 1.00013828, 5.741E-4
165.00092, 10.09874536, 5.991E-3, 1.00016460, 5.934E-4
165.00495, 10.09881467, 5.528E-3, 1.00017146, 5.475E-4
165.00898, 10.09848346, 5.795E-3, 1.00013866, 5.740E-4
165.01301, 10.09879021, 5.616E-3, 1.00016904, 5.562E-4
165.01704, 10.09852170, 5.022E-3, 1.00014245, 4.974E-4
165.02107, 10.09905240, 6.157E-3, 1.00019501, 6.098E-4
165.02510, 10.09884417, 5.324E-3, 1.00017438, 5.272E-4
165.02913, 10.09837094, 5.398E-3, 1.00012752, 5.346E-4
165.03316, 10.09826160, 5.423E-3, 1.00011669, 5.370E-4
165.03720, 10.09860456, 5.242E-3, 1.00015065, 5.191E-4
165.04123, 10.09744308, 5.889E-3, 1.00003562, 5.832E-4
165.04526, 10.09650274, 5.781E-3, 0.99994249, 5.726E-4
