Star Mass (solar masses): 0.671, Star Radius (solar radii): 0.686
------------------------------------------------------------------------------------------
Time (Days),Brightness (solar luminosities),Brightness uncertainty (solar luminosities),Brightness (fractional),Brightness uncertainty (fractional)
331.44014, 0.20245493, 6.648E-5, 1.00004294, 3.284E-4
331.65249, 0.20246565, 7.129E-5, 1.00009591, 3.521E-4
331.83427, 0.20245013, 8.010E-5, 1.00001926, 3.957E-4
333.18271, 0.20246782, 8.177E-5, 1.00010662, 4.039E-4
333.42355, 0.20245472, 7.054E-5, 1.00004191, 3.484E-4
335.35230, 0.20246638, 7.038E-5, 1.00009948, 3.477E-4
335.37253, 0.20245213, 7.932E-5, 1.00002913, 3.918E-4
335.51170, 0.20246636, 7.164E-5, 1.00009939, 3.539E-4
335.71626, 0.20245241, 7.768E-5, 1.00003048, 3.837E-4
335.83428, 0.20245580, 7.340E-5, 1.00004725, 3.626E-4
336.84225, 0.20246814, 7.888E-5, 1.00010818, 3.896E-4
336.94739, 0.20245253, 7.341E-5, 1.00003111, 3.626E-4
337.65043, 0.20246996, 8.046E-5, 1.00011720, 3.974E-4
337.76173, 0.20246738, 8.106E-5, 1.00010442, 4.004E-4
338.89654, 0.20246775, 7.083E-5, 1.00010628, 3.499E-4
339.60147, 0.20246853, 6.886E-5, 1.00011013, 3.401E-4
339.70374, 0.20245342, 7.576E-5, 1.00003549, 3.742E-4
340.15374, 0.20246147, 6.874E-5, 1.00007524, 3.396E-4
340.46937, 0.20245157, 6.807E-5, 1.00002634, 3.362E-4
340.77904, 0.20246207, 7.501E-5, 1.00007821, 3.705E-4
340.92470, 0.20244723, 8.262E-5, 1.00000489, 4.081E-4
341.48490, 0.20247077, 8.017E-5, 1.00012120, 3.960E-4
342.08225, 0.20246581, 7.260E-5, 1.00009667, 3.586E-4
342.22916, 0.20246867, 6.651E-5, 1.00011080, 3.285E-4
342.24123, 0.20245582, 6.716E-5, 1.00004735, 3.318E-4
342.46091, 0.20245434, 7.326E-5, 1.00004004, 3.619E-4
343.01493, 0.20245410, 6.967E-5, 1.00003883, 3.441E-4
343.53786, 0.20244922, 6.840E-5, 1.00001474, 3.378E-4
343.53962, 0.20244919, 7.791E-5, 1.00001458, 3.848E-4
344.49288, 0.20246148, 7.805E-5, 1.00007531, 3.855E-4
345.16496, 0.20246508, 7.093E-5, 1.00009307, 3.503E-4
345.62663, 0.20244932, 7.426E-5, 1.00001523, 3.668E-4
345.75032, 0.20245952, 8.151E-5, 1.00006563, 4.026E-4
345.94792, 0.20245493, 7.129E-5, 1.00004295, 3.521E-4
348.64810, 0.20244931, 7.351E-5, 1.00001518, 3.631E-4
348.74570, 0.20245408, 7.815E-5, 1.00003872, 3.860E-4
350.43988, 0.20246193, 8.249E-5, 1.00007751, 4.075E-4
350.52047, 0.20244718, 8.055E-5, 1.00000466, 3.979E-4
351.50871, 0.20246854, 6.847E-5, 1.00011017, 3.382E-4
351.84585, 0.20246551, 8.157E-5, 1.00009522, 4.029E-4
351.86438, 0.20245529, 6.776E-5, 1.00004473, 3.347E-4
352.37053, 0.20246897, 7.421E-5, 1.00011228, 3.666E-4
352.54740, 0.20246413, 6.776E-5, 1.00008840, 3.347E-4
353.07093, 0.20247123, 6.700E-5, 1.00012347, 3.309E-4
353.84965, 0.20246926, 7.825E-5, 1.00011373, 3.865E-4
354.56320, 0.20245052, 7.952E-5, 1.00002118, 3.928E-4
355.21824, 0.20247021, 7.696E-5, 1.00011843, 3.802E-4
355.27173, 0.20245271, 7.015E-5, 1.00003197, 3.465E-4
355.54766, 0.20247117, 7.779E-5, 1.00012318, 3.843E-4
356.24919, 0.20245814, 7.474E-5, 1.00005878, 3.692E-4
356.48566, 0.20247147, 8.061E-5, 1.00012464, 3.982E-4
356.94652, 0.20245349, 7.101E-5, 1.00003583, 3.508E-4
357.30276, 0.20245923, 6.965E-5, 1.00006417, 3.440E-4
358.71859, 0.20245079, 7.417E-5, 1.00002250, 3.664E-4
359.12527, 0.20246339, 7.120E-5, 1.00008473, 3.517E-4
359.60626, 0.20245411, 8.048E-5, 1.00003887, 3.976E-4
359.64153, 0.20246422, 7.050E-5, 1.00008885, 3.482E-4
360.42427, 0.20245995, 7.836E-5, 1.00006772, 3.871E-4
360.83250, 0.20246799, 7.484E-5, 1.00010744, 3.697E-4
363.47545, 0.20244966, 6.672E-5, 1.00001693, 3.296E-4
364.11504, 0.20244586, 7.797E-5, 0.99999812, 3.852E-4
364.39968, 0.20247116, 7.741E-5, 1.00012309, 3.824E-4
365.14585, 0.20246493, 7.017E-5, 1.00009233, 3.466E-4
365.23111, 0.20245244, 7.821E-5, 1.00003064, 3.863E-4
365.80250, 0.20245968, 7.538E-5, 1.00006639, 3.724E-4
365.83572, 0.20244964, 6.955E-5, 1.00001682, 3.435E-4
366.82212, 0.20246628, 8.025E-5, 1.00009901, 3.964E-4
366.99347, 0.20246314, 7.695E-5, 1.00008351, 3.801E-4
367.32508, 0.20245018, 7.195E-5, 1.00001947, 3.554E-4
367.57497, 0.20245687, 7.511E-5, 1.00005254, 3.710E-4
367.64314, 0.20246922, 6.922E-5, 1.00011355, 3.419E-4
367.92648, 0.20246242, 7.175E-5, 1.00007995, 3.544E-4
368.01338, 0.20244798, 6.932E-5, 1.00000860, 3.424E-4
368.39906, 0.20245475, 8.155E-5, 1.00004205, 4.028E-4
368.55586, 0.20245642, 8.218E-5, 1.00005030, 4.059E-4
369.63194, 0.20246063, 6.641E-5, 1.00007111, 3.281E-4
370.02439, 0.20246735, 7.632E-5, 1.00010428, 3.770E-4
370.86795, 0.20245189, 7.979E-5, 1.00002791, 3.941E-4
371.03228, 0.20245512, 6.827E-5, 1.00004387, 3.372E-4
371.75142, 0.20245200, 7.819E-5, 1.00002845, 3.862E-4
372.33099, 0.20245398, 7.834E-5, 1.00003824, 3.869E-4
373.05494, 0.20247197, 7.247E-5, 1.00012710, 3.580E-4
375.26698, 0.20244810, 7.636E-5, 1.00000922, 3.772E-4
375.67403, 0.20244825, 7.626E-5, 1.00000993, 3.767E-4
376.19178, 0.20245978, 7.820E-5, 1.00006688, 3.863E-4
376.73552, 0.20246194, 7.667E-5, 1.00007755, 3.787E-4
376.94943, 0.20246216, 7.417E-5, 1.00007867, 3.664E-4
377.37968, 0.20244639, 8.009E-5, 1.00000075, 3.956E-4
377.84399, 0.20245085, 7.558E-5, 1.00002281, 3.733E-4
378.04322, 0.20246371, 7.501E-5, 1.00008633, 3.705E-4
378.20417, 0.20246515, 6.858E-5, 1.00009345, 3.388E-4
378.81611, 0.20247090, 7.768E-5, 1.00012181, 3.837E-4
379.00406, 0.20245956, 7.584E-5, 1.00006584, 3.746E-4
379.29892, 0.20246204, 7.114E-5, 1.00007807, 3.514E-4
379.63647, 0.20245520, 7.257E-5, 1.00004426, 3.585E-4
380.10497, 0.20245077, 8.000E-5, 1.00002239, 3.952E-4
380.39594, 0.20246277, 7.281E-5, 1.00008167, 3.596E-4
380.94513, 0.20247098, 7.201E-5, 1.00012222, 3.557E-4
381.08559, 0.20246990, 6.834E-5, 1.00011690, 3.376E-4
381.12041, 0.20245818, 6.846E-5, 1.00005897, 3.382E-4
381.17886, 0.20245941, 8.181E-5, 1.00006510, 4.041E-4
381.48361, 0.20245652, 7.706E-5, 1.00005082, 3.806E-4
381.98524, 0.20245749, 7.631E-5, 1.00005560, 3.769E-4
382.29345, 0.20245098, 7.331E-5, 1.00002343, 3.621E-4
382.43828, 0.20246628, 7.527E-5, 1.00009899, 3.718E-4
383.28191, 0.20246877, 7.622E-5, 1.00011133, 3.765E-4
383.31168, 0.20246357, 7.741E-5, 1.00008561, 3.824E-4
383.70676, 0.20247151, 7.909E-5, 1.00012482, 3.907E-4
384.16883, 0.20245659, 7.412E-5, 1.00005115, 3.661E-4
384.18651, 0.20244961, 7.236E-5, 1.00001666, 3.574E-4
384.32180, 0.20245456, 6.690E-5, 1.00004113, 3.304E-4
384.82561, 0.20244959, 7.152E-5, 1.00001655, 3.533E-4
385.10812, 0.20247087, 7.945E-5, 1.00012168, 3.925E-4
385.91703, 0.20245115, 6.789E-5, 1.00002428, 3.354E-4
386.45207, 0.20244960, 6.765E-5, 1.00001659, 3.342E-4
386.94682, 0.20244674, 7.401E-5, 1.00000249, 3.656E-4
387.33625, 0.20247058, 8.144E-5, 1.00012023, 4.023E-4
387.68094, 0.20244708, 7.528E-5, 1.00000418, 3.718E-4
388.59422, 0.20245324, 6.863E-5, 1.00003459, 3.390E-4
389.15764, 0.20246098, 8.169E-5, 1.00007282, 4.035E-4
389.17654, 0.20245178, 8.253E-5, 1.00002741, 4.076E-4
389.25159, 0.20245321, 7.496E-5, 1.00003443, 3.703E-4
389.66491, 0.20245772, 7.781E-5, 1.00005672, 3.844E-4
390.69259, 0.20246160, 6.642E-5, 1.00007589, 3.281E-4
390.95665, 0.20245373, 7.495E-5, 1.00003704, 3.702E-4
391.16801, 0.20246467, 7.386E-5, 1.00009104, 3.649E-4
391.71947, 0.20246516, 6.956E-5, 1.00009348, 3.436E-4
392.50785, 0.20246266, 7.102E-5, 1.00008115, 3.508E-4
392.98621, 0.20245290, 7.355E-5, 1.00003290, 3.633E-4
393.71354, 0.20246592, 6.952E-5, 1.00009724, 3.434E-4
394.81483, 0.20245438, 7.639E-5, 1.00004024, 3.773E-4
394.83080, 0.20246093, 7.669E-5, 1.00007258, 3.788E-4
395.04307, 0.20245267, 7.115E-5, 1.00003180, 3.515E-4
395.67039, 0.20245200, 6.880E-5, 1.00002848, 3.399E-4
395.88962, 0.20247069, 8.256E-5, 1.00012078, 4.078E-4
397.07410, 0.20246407, 7.544E-5, 1.00008807, 3.727E-4
398.91615, 0.20246537, 7.289E-5, 1.00009454, 3.600E-4
399.09703, 0.20246566, 8.161E-5, 1.00009593, 4.031E-4
400.38683, 0.20247046, 7.961E-5, 1.00011964, 3.932E-4
400.85758, 0.20246178, 6.960E-5, 1.00007679, 3.438E-4
401.01537, 0.20245095, 7.999E-5, 1.00002328, 3.951E-4
401.06999, 0.20244812, 7.819E-5, 1.00000929, 3.862E-4
401.18286, 0.20245056, 8.198E-5, 1.00002134, 4.049E-4
401.21463, 0.20246105, 6.942E-5, 1.00007316, 3.429E-4
402.22846, 0.20245652, 7.504E-5, 1.00005079, 3.707E-4
402.34069, 0.20245662, 8.021E-5, 1.00005129, 3.962E-4
402.45247, 0.20246125, 7.065E-5, 1.00007417, 3.490E-4
403.80739, 0.20245391, 7.082E-5, 1.00003791, 3.498E-4
404.74226, 0.20245642, 7.251E-5, 1.00005030, 3.582E-4
405.82933, 0.20245461, 6.911E-5, 1.00004136, 3.414E-4
406.52743, 0.20246415, 7.807E-5, 1.00008850, 3.856E-4
406.55157, 0.20245743, 7.155E-5, 1.00005529, 3.534E-4
406.89021, 0.20246829, 7.627E-5, 1.00010896, 3.767E-4
408.14226, 0.20246836, 7.876E-5, 1.00010928, 3.891E-4
408.20643, 0.20245410, 7.480E-5, 1.00003883, 3.695E-4
408.98732, 0.20245678, 7.264E-5, 1.00005208, 3.588E-4
409.15803, 0.20244681, 7.939E-5, 1.00000285, 3.922E-4
409.17320, 0.20247042, 6.806E-5, 1.00011945, 3.362E-4
409.37418, 0.20245750, 6.833E-5, 1.00005564, 3.375E-4
409.55049, 0.20246042, 7.659E-5, 1.00007006, 3.783E-4
409.78535, 0.20245017, 7.307E-5, 1.00001944, 3.609E-4
410.67362, 0.20244867, 8.246E-5, 1.00001200, 4.073E-4
410.70292, 0.20246908, 7.188E-5, 1.00011284, 3.550E-4
411.09520, 0.20245834, 7.953E-5, 1.00005980, 3.928E-4
411.12861, 0.20246673, 7.754E-5, 1.00010123, 3.830E-4
411.13852, 0.20245566, 7.242E-5, 1.00004657, 3.577E-4
411.85893, 0.20245923, 7.396E-5, 1.00006418, 3.654E-4
411.97267, 0.20246976, 6.793E-5, 1.00011621, 3.356E-4
412.21529, 0.20246163, 7.866E-5, 1.00007606, 3.885E-4
413.06599, 0.20245845, 7.870E-5, 1.00006034, 3.888E-4
413.83433, 0.20244972, 6.836E-5, 1.00001720, 3.377E-4
414.26186, 0.20245590, 6.917E-5, 1.00004775, 3.417E-4
414.34404, 0.20245619, 7.085E-5, 1.00004917, 3.500E-4
415.21141, 0.20247951, 8.098E-5, 1.00016435, 4.000E-4
415.35094, 0.20246877, 8.105E-5, 1.00011129, 4.003E-4
416.09324, 0.20245784, 7.280E-5, 1.00005730, 3.596E-4
416.64699, 0.20246824, 7.524E-5, 1.00010867, 3.717E-4
416.66216, 0.20246113, 8.128E-5, 1.00007358, 4.015E-4
417.22865, 0.20245205, 7.926E-5, 1.00002870, 3.915E-4
417.54972, 0.20247066, 6.909E-5, 1.00012067, 3.413E-4
417.70428, 0.20247509, 8.017E-5, 1.00014251, 3.960E-4
418.06381, 0.20245460, 6.625E-5, 1.00004133, 3.272E-4
418.45206, 0.20245208, 7.565E-5, 1.00002885, 3.737E-4
418.67725, 0.20246459, 7.614E-5, 1.00009064, 3.761E-4
420.83715, 0.20246896, 7.100E-5, 1.00011224, 3.507E-4
423.92856, 0.20246475, 6.951E-5, 1.00009145, 3.434E-4
424.09333, 0.20246304, 7.675E-5, 1.00008299, 3.791E-4
424.45786, 0.20245810, 6.792E-5, 1.00005858, 3.355E-4
424.99711, 0.20246274, 7.330E-5, 1.00008150, 3.621E-4
425.24780, 0.20246680, 7.723E-5, 1.00010157, 3.815E-4
425.31363, 0.20246311, 6.641E-5, 1.00008336, 3.281E-4
425.56851, 0.20244818, 7.793E-5, 1.00000958, 3.850E-4
426.42042, 0.20247068, 7.426E-5, 1.00012076, 3.668E-4
427.17531, 0.20246053, 7.764E-5, 1.00007063, 3.835E-4
429.16704, 0.20246735, 6.989E-5, 1.00010427, 3.452E-4
429.27268, 0.20246035, 6.814E-5, 1.00006972, 3.366E-4
430.62538, 0.20244829, 6.738E-5, 1.00001017, 3.329E-4
431.09145, 0.20245287, 6.887E-5, 1.00003277, 3.402E-4
431.28337, 0.20246459, 6.916E-5, 1.00009066, 3.416E-4
431.51448, 0.20244676, 6.698E-5, 1.00000259, 3.309E-4
431.52300, 0.20246932, 7.460E-5, 1.00011401, 3.685E-4
431.73443, 0.20245649, 6.635E-5, 1.00005066, 3.278E-4
432.45872, 0.20245760, 7.372E-5, 1.00005611, 3.641E-4
432.52976, 0.20245119, 7.147E-5, 1.00002445, 3.531E-4
432.77168, 0.20244999, 6.756E-5, 1.00001854, 3.337E-4
432.91826, 0.20246403, 6.998E-5, 1.00008791, 3.457E-4
433.19154, 0.20246543, 7.455E-5, 1.00009479, 3.683E-4
433.41172, 0.20246631, 7.671E-5, 1.00009915, 3.789E-4
433.87727, 0.20245745, 8.095E-5, 1.00005540, 3.998E-4
434.12091, 0.20245757, 7.033E-5, 1.00005599, 3.474E-4
434.27121, 0.20246183, 6.621E-5, 1.00007703, 3.270E-4
434.99556, 0.20245108, 7.553E-5, 1.00002392, 3.731E-4
436.00172, 0.20245920, 7.187E-5, 1.00006406, 3.550E-4
436.01058, 0.20244851, 8.134E-5, 1.00001121, 4.018E-4
436.01944, 0.20247115, 7.459E-5, 1.00012305, 3.685E-4
436.02830, 0.20246738, 8.125E-5, 1.00010446, 4.013E-4
436.03717, 0.20246730, 7.446E-5, 1.00010407, 3.678E-4
436.04603, 0.20244939, 6.994E-5, 1.00001558, 3.455E-4
436.05489, 0.20247033, 8.167E-5, 1.00011903, 4.034E-4
436.06375, 0.20245995, 7.771E-5, 1.00006773, 3.839E-4
436.07261, 0.20245323, 7.409E-5, 1.00003453, 3.660E-4
436.08147, 0.20245862, 7.378E-5, 1.00006118, 3.644E-4
436.09033, 0.20244675, 7.037E-5, 1.00000254, 3.476E-4
436.09919, 0.20246693, 7.458E-5, 1.00010220, 3.684E-4
436.10805, 0.20246251, 7.200E-5, 1.00008040, 3.557E-4
436.11691, 0.20244731, 8.043E-5, 1.00000529, 3.973E-4
436.12577, 0.20245085, 8.127E-5, 1.00002280, 4.014E-4
436.13463, 0.20246097, 6.971E-5, 1.00007280, 3.443E-4
436.14349, 0.20246676, 7.178E-5, 1.00010136, 3.546E-4
436.15235, 0.20245308, 8.167E-5, 1.00003382, 4.034E-4
436.16121, 0.20246035, 7.891E-5, 1.00006972, 3.898E-4
436.17007, 0.20246729, 7.164E-5, 1.00010402, 3.539E-4
436.17893, 0.20244980, 7.706E-5, 1.00001758, 3.806E-4
436.18779, 0.20246644, 7.148E-5, 1.00009981, 3.531E-4
436.19665, 0.20245691, 6.829E-5, 1.00005274, 3.373E-4
436.20551, 0.20245785, 7.418E-5, 1.00005738, 3.664E-4
436.21437, 0.20245964, 7.077E-5, 1.00006623, 3.496E-4
436.22323, 0.20245518, 7.766E-5, 1.00004418, 3.836E-4
436.23209, 0.20220851, 6.660E-5, 0.99882571, 3.290E-4
436.24095, 0.20140068, 8.096E-5, 0.99483540, 3.999E-4
436.24982, 0.20068570, 7.775E-5, 0.99130370, 3.840E-4
436.25868, 0.20046729, 7.786E-5, 0.99022483, 3.846E-4
436.26754, 0.20030980, 6.713E-5, 0.98944690, 3.316E-4
436.27640, 0.20019488, 7.806E-5, 0.98887925, 3.856E-4
436.28526, 0.20011868, 7.122E-5, 0.98850283, 3.518E-4
436.29412, 0.20005496, 7.093E-5, 0.98818811, 3.503E-4
436.30298, 0.19998205, 7.646E-5, 0.98782795, 3.777E-4
436.31184, 0.19994134, 7.701E-5, 0.98762685, 3.804E-4
436.32070, 0.19992708, 7.477E-5, 0.98755641, 3.693E-4
436.32956, 0.19990415, 6.903E-5, 0.98744316, 3.410E-4
436.33842, 0.19988878, 7.144E-5, 0.98736723, 3.529E-4
436.34728, 0.19987368, 7.294E-5, 0.98729262, 3.603E-4
436.35614, 0.19987262, 7.440E-5, 0.98728741, 3.675E-4
436.36500, 0.19986858, 7.859E-5, 0.98726746, 3.882E-4
436.37386, 0.19990258, 7.190E-5, 0.98743538, 3.552E-4
436.38272, 0.19992418, 6.816E-5, 0.98754211, 3.367E-4
436.39158, 0.19994781, 6.787E-5, 0.98765882, 3.352E-4
436.40044, 0.19998979, 7.326E-5, 0.98786616, 3.619E-4
436.40930, 0.20001835, 6.666E-5, 0.98800726, 3.293E-4
436.41816, 0.20009298, 6.715E-5, 0.98837592, 3.317E-4
436.42702, 0.20016622, 7.997E-5, 0.98873769, 3.950E-4
436.43588, 0.20028117, 6.941E-5, 0.98930549, 3.428E-4
436.44474, 0.20040457, 7.670E-5, 0.98991503, 3.789E-4
436.45360, 0.20059387, 7.424E-5, 0.99085007, 3.667E-4
436.46247, 0.20110335, 7.146E-5, 0.99336671, 3.530E-4
436.47133, 0.20211312, 8.218E-5, 0.99835456, 4.059E-4
436.48019, 0.20240138, 6.841E-5, 0.99977843, 3.379E-4
436.48661, 0.20245408, 7.256E-5, 1.00003872, 3.584E-4
436.48905, 0.20244883, 7.906E-5, 1.00001281, 3.905E-4
436.49791, 0.20246252, 7.485E-5, 1.00008042, 3.697E-4
436.50677, 0.20244659, 7.935E-5, 1.00000176, 3.920E-4
436.51563, 0.20246140, 7.444E-5, 1.00007489, 3.677E-4
436.52449, 0.20246505, 7.111E-5, 1.00009295, 3.513E-4
436.53335, 0.20246256, 8.017E-5, 1.00008065, 3.960E-4
436.54221, 0.20245826, 7.175E-5, 1.00005939, 3.544E-4
436.55107, 0.20246297, 7.135E-5, 1.00008268, 3.525E-4
436.55993, 0.20246835, 7.432E-5, 1.00010922, 3.671E-4
436.56879, 0.20245926, 7.768E-5, 1.00006433, 3.837E-4
436.57765, 0.20245070, 7.904E-5, 1.00002207, 3.904E-4
436.58651, 0.20246566, 6.691E-5, 1.00009594, 3.305E-4
436.59537, 0.20244860, 7.829E-5, 1.00001167, 3.867E-4
436.60423, 0.20246538, 8.198E-5, 1.00009455, 4.050E-4
436.61309, 0.20245452, 7.364E-5, 1.00004090, 3.637E-4
436.62195, 0.20245705, 8.196E-5, 1.00005344, 4.048E-4
436.63081, 0.20244803, 7.703E-5, 1.00000887, 3.805E-4
436.63967, 0.20245390, 7.499E-5, 1.00003787, 3.704E-4
436.64853, 0.20246262, 7.436E-5, 1.00008091, 3.673E-4
436.65739, 0.20245320, 7.959E-5, 1.00003439, 3.931E-4
436.66625, 0.20246959, 7.968E-5, 1.00011535, 3.936E-4
436.67512, 0.20245604, 7.728E-5, 1.00004842, 3.817E-4
436.68398, 0.20245991, 7.146E-5, 1.00006752, 3.530E-4
436.69284, 0.20246961, 6.794E-5, 1.00011544, 3.356E-4
436.70170, 0.20246205, 6.815E-5, 1.00007813, 3.366E-4
436.86786, 0.20246232, 8.136E-5, 1.00007945, 4.019E-4
437.21458, 0.20246041, 7.109E-5, 1.00007004, 3.512E-4
437.87672, 0.20245121, 7.632E-5, 1.00002454, 3.770E-4
438.37221, 0.20246230, 7.258E-5, 1.00007933, 3.585E-4
439.11126, 0.20245666, 8.225E-5, 1.00005151, 4.063E-4
439.80605, 0.20245303, 7.956E-5, 1.00003354, 3.930E-4
439.92144, 0.20246354, 8.187E-5, 1.00008549, 4.044E-4
439.97850, 0.20245176, 6.836E-5, 1.00002727, 3.377E-4
440.16345, 0.20245409, 7.773E-5, 1.00003879, 3.839E-4
440.40775, 0.20246066, 7.558E-5, 1.00007123, 3.733E-4
440.88146, 0.20247016, 7.543E-5, 1.00011816, 3.726E-4
440.96448, 0.20244693, 6.703E-5, 1.00000341, 3.311E-4
441.32421, 0.20246568, 6.630E-5, 1.00009604, 3.275E-4
441.41851, 0.20247176, 7.018E-5, 1.00012608, 3.466E-4
441.94272, 0.20245322, 7.505E-5, 1.00003448, 3.707E-4
442.24265, 0.20246490, 8.076E-5, 1.00009219, 3.989E-4
442.35408, 0.20247147, 6.947E-5, 1.00012462, 3.432E-4
442.43802, 0.20247099, 7.796E-5, 1.00012225, 3.851E-4
442.54267, 0.20245938, 8.002E-5, 1.00006495, 3.953E-4
442.59561, 0.20245436, 7.880E-5, 1.00004014, 3.892E-4
442.71916, 0.20246722, 7.591E-5, 1.00010366, 3.750E-4
443.27071, 0.20246890, 6.901E-5, 1.00011195, 3.409E-4
444.25687, 0.20246943, 7.326E-5, 1.00011457, 3.619E-4
444.30546, 0.20245555, 7.449E-5, 1.00004603, 3.679E-4
444.58790, 0.20244700, 7.270E-5, 1.00000378, 3.591E-4
445.18357, 0.20246779, 6.634E-5, 1.00010647, 3.277E-4
445.28827, 0.20246218, 7.450E-5, 1.00007873, 3.680E-4
446.02624, 0.20246034, 7.690E-5, 1.00006965, 3.799E-4
446.16120, 0.20244841, 7.526E-5, 1.00001072, 3.718E-4
446.98508, 0.20245247, 7.824E-5, 1.00003078, 3.865E-4
448.00075, 0.20244962, 7.073E-5, 1.00001672, 3.494E-4
448.01787, 0.20246098, 8.231E-5, 1.00007285, 4.066E-4
449.15917, 0.20246795, 8.034E-5, 1.00010726, 3.969E-4
450.86764, 0.20245687, 7.713E-5, 1.00005252, 3.810E-4
450.89995, 0.20244665, 7.516E-5, 1.00000203, 3.713E-4
452.34904, 0.20246714, 7.534E-5, 1.00010323, 3.721E-4
452.35560, 0.20245048, 7.445E-5, 1.00002095, 3.678E-4
452.36403, 0.20246078, 8.179E-5, 1.00007182, 4.040E-4
452.40824, 0.20245451, 7.974E-5, 1.00004085, 3.939E-4
452.88853, 0.20245817, 6.799E-5, 1.00005893, 3.359E-4
453.98385, 0.20246130, 7.115E-5, 1.00007441, 3.515E-4
454.03390, 0.20245593, 6.997E-5, 1.00004791, 3.456E-4
454.36161, 0.20245597, 8.244E-5, 1.00004808, 4.072E-4
455.97615, 0.20245489, 6.833E-5, 1.00004274, 3.375E-4
456.02784, 0.20246984, 7.056E-5, 1.00011658, 3.485E-4
456.94538, 0.20246237, 7.900E-5, 1.00007969, 3.902E-4
456.99896, 0.20246325, 7.294E-5, 1.00008403, 3.603E-4
457.27032, 0.20245585, 8.092E-5, 1.00004749, 3.997E-4
457.42792, 0.20244921, 8.146E-5, 1.00001469, 4.024E-4
458.24452, 0.20246131, 7.513E-5, 1.00007447, 3.711E-4
459.00131, 0.20247003, 7.053E-5, 1.00011751, 3.484E-4
459.95757, 0.20246559, 7.794E-5, 1.00009561, 3.850E-4
460.01548, 0.20244980, 7.983E-5, 1.00001760, 3.943E-4
460.10338, 0.20245828, 8.225E-5, 1.00005950, 4.063E-4
460.30712, 0.20245050, 6.854E-5, 1.00002107, 3.386E-4
461.11880, 0.20245917, 6.679E-5, 1.00006391, 3.299E-4
461.47288, 0.20246759, 7.830E-5, 1.00010546, 3.868E-4
461.58776, 0.20244963, 7.915E-5, 1.00001675, 3.910E-4
462.03572, 0.20245347, 6.954E-5, 1.00003573, 3.435E-4
464.10823, 0.20245410, 7.573E-5, 1.00003886, 3.741E-4
464.92856, 0.20246732, 7.257E-5, 1.00010416, 3.585E-4
465.69537, 0.20246653, 7.403E-5, 1.00010025, 3.657E-4
465.83527, 0.20246709, 6.902E-5, 1.00010299, 3.409E-4
466.06922, 0.20246913, 7.162E-5, 1.00011307, 3.538E-4
466.83099, 0.20244627, 8.030E-5, 1.00000017, 3.967E-4
467.80613, 0.20246197, 6.823E-5, 1.00007774, 3.370E-4
468.01355, 0.20246239, 7.665E-5, 1.00007979, 3.786E-4
468.29795, 0.20246786, 7.267E-5, 1.00010682, 3.590E-4
468.31862, 0.20244758, 7.186E-5, 1.00000666, 3.550E-4
470.67449, 0.20246426, 7.681E-5, 1.00008904, 3.794E-4
471.36054, 0.20246317, 7.131E-5, 1.00008365, 3.522E-4
471.53566, 0.20246666, 7.619E-5, 1.00010086, 3.763E-4
473.11731, 0.20245585, 7.698E-5, 1.00004748, 3.803E-4
473.32596, 0.20245869, 7.244E-5, 1.00006151, 3.578E-4
473.76164, 0.20246582, 7.753E-5, 1.00009676, 3.830E-4
474.54961, 0.20245221, 8.039E-5, 1.00002950, 3.971E-4
475.30474, 0.20245456, 6.959E-5, 1.00004110, 3.438E-4
476.81052, 0.20245145, 8.125E-5, 1.00002574, 4.014E-4
477.34901, 0.20245292, 8.053E-5, 1.00003300, 3.978E-4
477.65322, 0.20245403, 6.918E-5, 1.00003848, 3.417E-4
477.86237, 0.20246397, 7.820E-5, 1.00008761, 3.863E-4
478.20411, 0.20246287, 7.072E-5, 1.00008216, 3.493E-4
478.84197, 0.20246409, 7.719E-5, 1.00008817, 3.813E-4
478.84328, 0.20244932, 8.217E-5, 1.00001525, 4.059E-4
479.25677, 0.20246300, 7.836E-5, 1.00008281, 3.871E-4
480.49857, 0.20244978, 7.588E-5, 1.00001748, 3.748E-4
480.50880, 0.20244986, 6.882E-5, 1.00001790, 3.400E-4
480.92938, 0.20247183, 7.628E-5, 1.00012640, 3.768E-4
480.98078, 0.20245228, 6.859E-5, 1.00002984, 3.388E-4
481.37356, 0.20246771, 6.733E-5, 1.00010609, 3.326E-4
481.56544, 0.20246337, 7.705E-5, 1.00008461, 3.806E-4
481.69287, 0.20246043, 6.644E-5, 1.00007009, 3.282E-4
482.26302, 0.20247016, 8.027E-5, 1.00011817, 3.965E-4
482.42974, 0.20246667, 7.812E-5, 1.00010092, 3.859E-4
482.76637, 0.20245930, 6.645E-5, 1.00006452, 3.282E-4
484.00105, 0.20245180, 7.382E-5, 1.00002750, 3.646E-4
484.45161, 0.20247056, 7.458E-5, 1.00012016, 3.684E-4
485.48650, 0.20244644, 7.324E-5, 1.00000099, 3.618E-4
485.62362, 0.20246038, 7.609E-5, 1.00006986, 3.758E-4
485.69462, 0.20245414, 7.273E-5, 1.00003905, 3.592E-4
486.27424, 0.20246569, 7.218E-5, 1.00009611, 3.565E-4
486.45404, 0.20245352, 8.262E-5, 1.00003600, 4.081E-4
486.54298, 0.20245541, 8.222E-5, 1.00004531, 4.062E-4
