Star Mass (solar masses): 1.407, Star Radius (solar radii): 1.381
------------------------------------------------------------------------------------------
Time (Days),Brightness (solar luminosities),Brightness uncertainty (solar luminosities),Brightness (fractional),Brightness uncertainty (fractional)
220.74569, 3.92315191, 4.235E-5, 0.99999523, 1.080E-5
221.08770, 3.92315148, 3.929E-5, 0.99999511, 1.001E-5
221.18216, 3.92315126, 3.808E-5, 0.99999506, 9.706E-6
221.71927, 3.92314880, 3.945E-5, 0.99999443, 1.006E-5
221.84783, 3.92314512, 4.179E-5, 0.99999349, 1.065E-5
222.32768, 3.92314684, 4.048E-5, 0.99999393, 1.032E-5
222.71259, 3.92315072, 3.742E-5, 0.99999492, 9.539E-6
223.78827, 3.92314457, 3.976E-5, 0.99999335, 1.013E-5
223.80873, 3.92315024, 3.780E-5, 0.99999480, 9.634E-6
224.66230, 3.92314387, 4.256E-5, 0.99999317, 1.085E-5
224.80554, 3.92314514, 4.018E-5, 0.99999350, 1.024E-5
225.16925, 3.92314601, 4.263E-5, 0.99999372, 1.087E-5
225.70884, 3.92314250, 3.581E-5, 0.99999283, 9.127E-6
226.05051, 3.92314374, 3.885E-5, 0.99999314, 9.903E-6
228.18862, 3.92314365, 3.913E-5, 0.99999312, 9.973E-6
228.64303, 3.92314595, 3.465E-5, 0.99999370, 8.832E-6
229.06800, 3.92314592, 3.545E-5, 0.99999370, 9.037E-6
229.96876, 3.92314778, 3.972E-5, 0.99999417, 1.012E-5
230.44480, 3.92314500, 4.081E-5, 0.99999346, 1.040E-5
231.47033, 3.92314403, 3.550E-5, 0.99999322, 9.049E-6
231.47917, 3.92314378, 3.720E-5, 0.99999315, 9.482E-6
232.46501, 3.92315246, 4.245E-5, 0.99999537, 1.082E-5
232.67610, 3.92314845, 3.863E-5, 0.99999434, 9.847E-6
233.35222, 3.92315200, 4.021E-5, 0.99999525, 1.025E-5
233.49281, 3.92314789, 3.915E-5, 0.99999420, 9.980E-6
234.07657, 3.92315181, 3.901E-5, 0.99999520, 9.944E-6
234.40006, 3.92315258, 3.913E-5, 0.99999540, 9.974E-6
234.55152, 3.92314933, 3.799E-5, 0.99999457, 9.682E-6
235.38758, 3.92314769, 4.138E-5, 0.99999415, 1.055E-5
235.82812, 3.92314900, 4.251E-5, 0.99999448, 1.083E-5
235.97166, 3.92315164, 3.864E-5, 0.99999516, 9.849E-6
236.11151, 3.92314792, 3.539E-5, 0.99999421, 9.021E-6
236.19355, 3.92315001, 4.154E-5, 0.99999474, 1.059E-5
237.46209, 3.92314970, 3.809E-5, 0.99999466, 9.708E-6
237.64905, 3.92315342, 4.064E-5, 0.99999561, 1.036E-5
237.70130, 3.92315235, 4.231E-5, 0.99999534, 1.078E-5
237.79142, 3.92314977, 3.506E-5, 0.99999468, 8.936E-6
237.92239, 3.92315191, 3.726E-5, 0.99999522, 9.497E-6
238.78763, 3.92314975, 3.942E-5, 0.99999467, 1.005E-5
239.10768, 3.92314969, 4.169E-5, 0.99999466, 1.063E-5
239.55861, 3.92315175, 3.617E-5, 0.99999518, 9.220E-6
239.57418, 3.92315087, 3.684E-5, 0.99999496, 9.390E-6
240.38846, 3.92315101, 4.137E-5, 0.99999499, 1.054E-5
241.26140, 3.92315383, 3.942E-5, 0.99999571, 1.005E-5
241.34106, 3.92315206, 4.061E-5, 0.99999526, 1.035E-5
241.83736, 3.92314955, 4.278E-5, 0.99999462, 1.091E-5
242.43473, 3.92315216, 3.771E-5, 0.99999529, 9.612E-6
242.93144, 3.92315064, 4.104E-5, 0.99999490, 1.046E-5
245.03078, 3.92315083, 3.472E-5, 0.99999495, 8.849E-6
245.05794, 3.92314953, 3.871E-5, 0.99999462, 9.867E-6
245.60520, 3.92315337, 4.179E-5, 0.99999560, 1.065E-5
245.89455, 3.92300788, 4.246E-5, 0.99995851, 1.082E-5
245.91247, 3.92232051, 3.778E-5, 0.99978330, 9.631E-6
245.91553, 3.92229529, 4.195E-5, 0.99977688, 1.069E-5
245.91859, 3.92226650, 3.953E-5, 0.99976954, 1.008E-5
245.92165, 3.92224450, 4.189E-5, 0.99976393, 1.068E-5
245.92472, 3.92222149, 4.162E-5, 0.99975806, 1.061E-5
245.92778, 3.92220360, 3.796E-5, 0.99975350, 9.676E-6
245.93084, 3.92218569, 3.608E-5, 0.99974894, 9.196E-6
245.93390, 3.92216983, 3.867E-5, 0.99974490, 9.858E-6
245.93696, 3.92214752, 3.936E-5, 0.99973921, 1.003E-5
245.94003, 3.92213414, 4.213E-5, 0.99973580, 1.074E-5
245.94309, 3.92212349, 4.195E-5, 0.99973309, 1.069E-5
245.94615, 3.92210570, 3.923E-5, 0.99972855, 10.000E-6
245.94921, 3.92210041, 4.003E-5, 0.99972720, 1.020E-5
245.95228, 3.92208474, 4.205E-5, 0.99972321, 1.072E-5
245.95534, 3.92207667, 3.879E-5, 0.99972115, 9.887E-6
245.95840, 3.92206261, 4.164E-5, 0.99971757, 1.061E-5
245.96146, 3.92205563, 3.570E-5, 0.99971579, 9.100E-6
245.96452, 3.92204911, 4.176E-5, 0.99971413, 1.065E-5
245.96759, 3.92203872, 3.498E-5, 0.99971148, 8.916E-6
245.97065, 3.92203144, 3.968E-5, 0.99970962, 1.011E-5
245.97371, 3.92202554, 3.558E-5, 0.99970812, 9.070E-6
245.97677, 3.92201749, 3.560E-5, 0.99970607, 9.074E-6
245.97984, 3.92200763, 3.843E-5, 0.99970355, 9.797E-6
245.98290, 3.92200070, 4.050E-5, 0.99970179, 1.032E-5
245.98596, 3.92200031, 4.195E-5, 0.99970169, 1.069E-5
245.98902, 3.92199351, 3.652E-5, 0.99969995, 9.308E-6
245.99209, 3.92198743, 3.708E-5, 0.99969840, 9.452E-6
245.99515, 3.92197922, 3.444E-5, 0.99969631, 8.777E-6
245.99821, 3.92197415, 4.136E-5, 0.99969502, 1.054E-5
246.00127, 3.92197661, 3.680E-5, 0.99969565, 9.381E-6
246.00433, 3.92197089, 4.229E-5, 0.99969419, 1.078E-5
246.00740, 3.92196600, 3.742E-5, 0.99969294, 9.537E-6
246.01046, 3.92196414, 4.139E-5, 0.99969247, 1.055E-5
246.01352, 3.92196346, 4.086E-5, 0.99969229, 1.042E-5
246.01658, 3.92195830, 4.051E-5, 0.99969098, 1.033E-5
246.01965, 3.92195919, 3.572E-5, 0.99969120, 9.105E-6
246.02271, 3.92195280, 3.681E-5, 0.99968958, 9.382E-6
246.02577, 3.92195511, 4.149E-5, 0.99969017, 1.058E-5
246.02883, 3.92194768, 3.535E-5, 0.99968827, 9.011E-6
246.03190, 3.92195322, 3.639E-5, 0.99968968, 9.276E-6
246.03496, 3.92195164, 4.226E-5, 0.99968928, 1.077E-5
246.03802, 3.92194778, 3.465E-5, 0.99968830, 8.832E-6
246.04108, 3.92194798, 4.185E-5, 0.99968835, 1.067E-5
246.04414, 3.92195136, 3.781E-5, 0.99968921, 9.637E-6
246.04721, 3.92194716, 3.510E-5, 0.99968814, 8.946E-6
246.05027, 3.92194640, 4.082E-5, 0.99968794, 1.040E-5
246.05333, 3.92194922, 4.133E-5, 0.99968866, 1.053E-5
246.05639, 3.92195364, 4.006E-5, 0.99968979, 1.021E-5
246.05946, 3.92195333, 3.985E-5, 0.99968971, 1.016E-5
246.06252, 3.92195732, 3.677E-5, 0.99969073, 9.372E-6
246.06558, 3.92195859, 4.060E-5, 0.99969105, 1.035E-5
246.06864, 3.92195798, 4.090E-5, 0.99969090, 1.043E-5
246.07171, 3.92195762, 4.213E-5, 0.99969081, 1.074E-5
246.07477, 3.92196656, 3.841E-5, 0.99969308, 9.790E-6
246.07783, 3.92196510, 3.669E-5, 0.99969271, 9.352E-6
246.08089, 3.92196981, 3.958E-5, 0.99969391, 1.009E-5
246.08395, 3.92197675, 4.048E-5, 0.99969568, 1.032E-5
246.08702, 3.92197939, 4.093E-5, 0.99969635, 1.043E-5
246.09008, 3.92197915, 3.618E-5, 0.99969629, 9.222E-6
246.09314, 3.92198653, 4.269E-5, 0.99969817, 1.088E-5
246.09620, 3.92199141, 4.084E-5, 0.99969942, 1.041E-5
246.09927, 3.92200030, 4.171E-5, 0.99970168, 1.063E-5
246.10233, 3.92199971, 3.549E-5, 0.99970153, 9.046E-6
246.10539, 3.92201079, 4.206E-5, 0.99970436, 1.072E-5
246.10845, 3.92201290, 3.971E-5, 0.99970490, 1.012E-5
246.11151, 3.92202599, 4.122E-5, 0.99970823, 1.051E-5
246.11458, 3.92202866, 4.065E-5, 0.99970891, 1.036E-5
246.11764, 3.92203574, 3.555E-5, 0.99971072, 9.062E-6
246.12070, 3.92204697, 3.869E-5, 0.99971358, 9.861E-6
246.12376, 3.92205548, 4.088E-5, 0.99971575, 1.042E-5
246.12683, 3.92206292, 3.846E-5, 0.99971765, 9.802E-6
246.12989, 3.92207674, 3.906E-5, 0.99972117, 9.956E-6
246.13295, 3.92208618, 4.077E-5, 0.99972358, 1.039E-5
246.13601, 3.92209828, 4.053E-5, 0.99972666, 1.033E-5
246.13908, 3.92211239, 4.030E-5, 0.99973025, 1.027E-5
246.14214, 3.92212375, 4.221E-5, 0.99973315, 1.076E-5
246.14520, 3.92213889, 3.438E-5, 0.99973701, 8.762E-6
246.14826, 3.92215172, 3.808E-5, 0.99974028, 9.706E-6
246.15132, 3.92216634, 4.071E-5, 0.99974401, 1.038E-5
246.15439, 3.92218124, 3.780E-5, 0.99974781, 9.635E-6
246.30596, 3.92315433, 3.955E-5, 0.99999584, 1.008E-5
246.43395, 3.92315041, 4.152E-5, 0.99999484, 1.058E-5
247.35434, 3.92315062, 3.882E-5, 0.99999490, 9.895E-6
248.98485, 3.92315562, 3.874E-5, 0.99999617, 9.875E-6
250.09915, 3.92314937, 3.865E-5, 0.99999458, 9.852E-6
250.35530, 3.92315186, 3.441E-5, 0.99999521, 8.772E-6
250.42407, 3.92315240, 4.057E-5, 0.99999535, 1.034E-5
250.51226, 3.92315336, 4.187E-5, 0.99999560, 1.067E-5
251.17140, 3.92314811, 3.589E-5, 0.99999426, 9.149E-6
251.22118, 3.92315099, 3.709E-5, 0.99999499, 9.454E-6
251.39420, 3.92314884, 4.019E-5, 0.99999444, 1.024E-5
251.58586, 3.92315252, 4.126E-5, 0.99999538, 1.052E-5
251.68699, 3.92314992, 3.497E-5, 0.99999472, 8.914E-6
253.27397, 3.92314894, 3.998E-5, 0.99999447, 1.019E-5
253.89021, 3.92314553, 3.427E-5, 0.99999360, 8.735E-6
254.06376, 3.92315102, 4.125E-5, 0.99999500, 1.051E-5
254.33073, 3.92315188, 3.453E-5, 0.99999522, 8.800E-6
255.85463, 3.92315001, 4.240E-5, 0.99999474, 1.081E-5
256.14648, 3.92314966, 3.467E-5, 0.99999465, 8.837E-6
256.84644, 3.92314207, 3.919E-5, 0.99999272, 9.990E-6
257.16815, 3.92314097, 3.460E-5, 0.99999244, 8.820E-6
257.37345, 3.92314115, 4.197E-5, 0.99999248, 1.070E-5
257.61422, 3.92314416, 4.050E-5, 0.99999325, 1.032E-5
257.84735, 3.92314639, 3.536E-5, 0.99999382, 9.012E-6
257.85656, 3.92314306, 3.448E-5, 0.99999297, 8.788E-6
257.88690, 3.92314548, 3.787E-5, 0.99999359, 9.653E-6
257.98730, 3.92314111, 3.436E-5, 0.99999247, 8.758E-6
258.02278, 3.92314619, 3.661E-5, 0.99999377, 9.331E-6
258.02286, 3.92314607, 3.821E-5, 0.99999374, 9.740E-6
258.39829, 3.92314029, 3.916E-5, 0.99999226, 9.982E-6
258.94901, 3.92313802, 3.987E-5, 0.99999169, 1.016E-5
259.84657, 3.92314050, 4.056E-5, 0.99999232, 1.034E-5
260.25479, 3.92313612, 4.114E-5, 0.99999120, 1.049E-5
260.71306, 3.92313454, 3.622E-5, 0.99999080, 9.232E-6
261.01261, 3.92313429, 4.197E-5, 0.99999073, 1.070E-5
261.14793, 3.92313627, 3.438E-5, 0.99999124, 8.763E-6
261.32015, 3.92313648, 3.470E-5, 0.99999129, 8.844E-6
261.34414, 3.92313329, 3.610E-5, 0.99999048, 9.201E-6
261.36421, 3.92313390, 3.886E-5, 0.99999063, 9.905E-6
261.38291, 3.92313783, 3.490E-5, 0.99999164, 8.895E-6
262.76743, 3.92313133, 3.643E-5, 0.99998998, 9.286E-6
262.79669, 3.92313438, 3.641E-5, 0.99999076, 9.282E-6
262.98852, 3.92313339, 4.031E-5, 0.99999050, 1.027E-5
263.11205, 3.92313526, 3.881E-5, 0.99999098, 9.894E-6
263.18567, 3.92313357, 3.983E-5, 0.99999055, 1.015E-5
263.80688, 3.92313065, 4.202E-5, 0.99998981, 1.071E-5
263.81227, 3.92313377, 3.879E-5, 0.99999060, 9.886E-6
264.94078, 3.92313048, 4.137E-5, 0.99998976, 1.055E-5
265.36911, 3.92312828, 3.821E-5, 0.99998920, 9.740E-6
265.87535, 3.92312821, 4.226E-5, 0.99998918, 1.077E-5
266.39085, 3.92312729, 4.066E-5, 0.99998895, 1.036E-5
266.62422, 3.92312750, 3.633E-5, 0.99998900, 9.260E-6
266.96467, 3.92312130, 3.827E-5, 0.99998742, 9.756E-6
269.56084, 3.92312213, 4.030E-5, 0.99998763, 1.027E-5
269.73899, 3.92311621, 3.961E-5, 0.99998613, 1.010E-5
269.76417, 3.92311707, 4.211E-5, 0.99998635, 1.073E-5
270.26651, 3.92312080, 4.276E-5, 0.99998730, 1.090E-5
270.51973, 3.92311654, 4.206E-5, 0.99998621, 1.072E-5
271.89175, 3.92311163, 3.846E-5, 0.99998496, 9.803E-6
272.75417, 3.92311068, 3.839E-5, 0.99998471, 9.786E-6
273.04490, 3.92311591, 4.242E-5, 0.99998605, 1.081E-5
273.04830, 3.92311378, 4.272E-5, 0.99998551, 1.089E-5
273.67826, 3.92311408, 3.544E-5, 0.99998558, 9.034E-6
273.97593, 3.92310809, 3.820E-5, 0.99998405, 9.738E-6
274.46134, 3.92310825, 3.779E-5, 0.99998410, 9.634E-6
274.72402, 3.92311150, 3.824E-5, 0.99998492, 9.747E-6
274.78415, 3.92310931, 3.863E-5, 0.99998437, 9.847E-6
274.88306, 3.92310929, 3.962E-5, 0.99998436, 1.010E-5
275.51923, 3.92311246, 4.064E-5, 0.99998517, 1.036E-5
275.52986, 3.92311168, 3.653E-5, 0.99998497, 9.312E-6
275.69511, 3.92311053, 3.732E-5, 0.99998468, 9.514E-6
275.92861, 3.92311058, 3.743E-5, 0.99998469, 9.541E-6
275.99248, 3.92310649, 3.669E-5, 0.99998365, 9.351E-6
276.09537, 3.92310750, 3.758E-5, 0.99998391, 9.579E-6
276.10837, 3.92310526, 3.544E-5, 0.99998333, 9.034E-6
276.48681, 3.92310832, 4.269E-5, 0.99998411, 1.088E-5
276.64592, 3.92310580, 3.919E-5, 0.99998347, 9.988E-6
278.10775, 3.92310544, 3.496E-5, 0.99998338, 8.911E-6
278.21995, 3.92310364, 4.123E-5, 0.99998292, 1.051E-5
279.99225, 3.92310275, 3.862E-5, 0.99998269, 9.843E-6
280.48579, 3.92310618, 4.202E-5, 0.99998357, 1.071E-5
280.80949, 3.92310342, 4.265E-5, 0.99998287, 1.087E-5
281.86253, 3.92310421, 3.450E-5, 0.99998307, 8.794E-6
281.96899, 3.92310213, 4.121E-5, 0.99998254, 1.051E-5
282.32999, 3.92310235, 3.854E-5, 0.99998259, 9.824E-6
282.42630, 3.92310518, 4.064E-5, 0.99998331, 1.036E-5
282.87408, 3.92310157, 3.466E-5, 0.99998239, 8.836E-6
283.90281, 3.92309914, 3.713E-5, 0.99998177, 9.466E-6
284.45070, 3.92310419, 4.142E-5, 0.99998306, 1.056E-5
284.48538, 3.92310416, 3.545E-5, 0.99998305, 9.036E-6
284.94902, 3.92288977, 3.952E-5, 0.99992841, 1.007E-5
284.95213, 3.92288866, 3.638E-5, 0.99992812, 9.272E-6
284.95524, 3.92289176, 3.460E-5, 0.99992891, 8.819E-6
284.95835, 3.92289160, 3.669E-5, 0.99992887, 9.353E-6
284.96146, 3.92288791, 3.591E-5, 0.99992793, 9.153E-6
284.96457, 3.92288722, 3.483E-5, 0.99992776, 8.879E-6
284.96768, 3.92288787, 3.442E-5, 0.99992792, 8.773E-6
284.97079, 3.92289035, 3.611E-5, 0.99992855, 9.204E-6
284.97390, 3.92288850, 4.099E-5, 0.99992808, 1.045E-5
284.97701, 3.92289123, 4.000E-5, 0.99992878, 1.020E-5
284.98012, 3.92288750, 3.475E-5, 0.99992783, 8.859E-6
284.98323, 3.92288837, 3.642E-5, 0.99992805, 9.284E-6
284.98634, 3.92288692, 3.480E-5, 0.99992768, 8.871E-6
284.98946, 3.92288446, 3.581E-5, 0.99992705, 9.127E-6
284.99257, 3.92288334, 4.263E-5, 0.99992677, 1.087E-5
284.99568, 3.92288734, 3.714E-5, 0.99992779, 9.468E-6
284.99879, 3.92288360, 3.506E-5, 0.99992683, 8.935E-6
285.00190, 3.92288315, 4.199E-5, 0.99992672, 1.070E-5
285.00501, 3.92288536, 4.026E-5, 0.99992728, 1.026E-5
285.00812, 3.92288791, 3.807E-5, 0.99992793, 9.703E-6
285.01123, 3.92288489, 4.173E-5, 0.99992716, 1.064E-5
285.01434, 3.92288526, 3.962E-5, 0.99992726, 1.010E-5
285.01745, 3.92288247, 3.537E-5, 0.99992655, 9.015E-6
285.02056, 3.92288806, 4.121E-5, 0.99992797, 1.051E-5
285.02367, 3.92288195, 3.626E-5, 0.99992641, 9.242E-6
285.02678, 3.92288822, 4.083E-5, 0.99992801, 1.041E-5
285.02989, 3.92288817, 4.235E-5, 0.99992800, 1.080E-5
285.03300, 3.92288341, 3.450E-5, 0.99992679, 8.794E-6
285.03611, 3.92288580, 3.948E-5, 0.99992740, 1.006E-5
285.03922, 3.92288396, 3.441E-5, 0.99992693, 8.770E-6
285.04233, 3.92288562, 3.769E-5, 0.99992735, 9.607E-6
285.04544, 3.92288192, 4.071E-5, 0.99992640, 1.038E-5
285.04855, 3.92288845, 3.687E-5, 0.99992807, 9.397E-6
285.05166, 3.92288491, 3.796E-5, 0.99992717, 9.675E-6
285.05478, 3.92288817, 3.630E-5, 0.99992800, 9.253E-6
285.05789, 3.92288703, 3.799E-5, 0.99992771, 9.684E-6
285.06100, 3.92288725, 3.833E-5, 0.99992776, 9.771E-6
285.06411, 3.92288679, 4.201E-5, 0.99992765, 1.071E-5
285.06722, 3.92288613, 3.462E-5, 0.99992748, 8.824E-6
285.07033, 3.92288375, 3.997E-5, 0.99992687, 1.019E-5
285.07344, 3.92288560, 3.854E-5, 0.99992734, 9.824E-6
285.07655, 3.92288717, 3.968E-5, 0.99992774, 1.012E-5
285.07966, 3.92288567, 3.732E-5, 0.99992736, 9.512E-6
285.08277, 3.92288537, 4.200E-5, 0.99992729, 1.071E-5
285.08588, 3.92288612, 3.775E-5, 0.99992748, 9.622E-6
285.08899, 3.92288442, 3.432E-5, 0.99992704, 8.748E-6
285.09210, 3.92288315, 3.486E-5, 0.99992672, 8.886E-6
285.09521, 3.92288511, 3.959E-5, 0.99992722, 1.009E-5
285.09832, 3.92289005, 3.496E-5, 0.99992848, 8.910E-6
285.10143, 3.92288960, 3.895E-5, 0.99992836, 9.928E-6
285.10454, 3.92288806, 4.061E-5, 0.99992797, 1.035E-5
285.10765, 3.92288850, 3.940E-5, 0.99992808, 1.004E-5
285.11076, 3.92288802, 3.797E-5, 0.99992796, 9.679E-6
285.11387, 3.92289042, 4.183E-5, 0.99992857, 1.066E-5
285.11698, 3.92288627, 4.254E-5, 0.99992751, 1.084E-5
285.12010, 3.92289070, 3.840E-5, 0.99992864, 9.787E-6
285.12321, 3.92288659, 4.020E-5, 0.99992760, 1.025E-5
285.12632, 3.92289173, 3.842E-5, 0.99992891, 9.794E-6
285.12943, 3.92289225, 3.508E-5, 0.99992904, 8.941E-6
285.13254, 3.92288739, 4.046E-5, 0.99992780, 1.031E-5
285.13565, 3.92289362, 3.539E-5, 0.99992939, 9.020E-6
285.13876, 3.92289153, 3.707E-5, 0.99992885, 9.449E-6
285.14187, 3.92289107, 3.899E-5, 0.99992874, 9.939E-6
285.14498, 3.92289308, 3.966E-5, 0.99992925, 1.011E-5
285.14809, 3.92289220, 3.904E-5, 0.99992903, 9.951E-6
285.15120, 3.92289350, 3.488E-5, 0.99992936, 8.892E-6
285.15431, 3.92289607, 3.469E-5, 0.99993001, 8.842E-6
285.15742, 3.92289439, 3.779E-5, 0.99992958, 9.634E-6
285.16053, 3.92289542, 3.680E-5, 0.99992985, 9.381E-6
285.16364, 3.92289585, 3.557E-5, 0.99992996, 9.067E-6
285.16675, 3.92289621, 3.818E-5, 0.99993005, 9.732E-6
285.16730, 3.92289513, 3.590E-5, 0.99992977, 9.151E-6
285.16986, 3.92289571, 3.964E-5, 0.99992992, 1.010E-5
285.17297, 3.92289721, 4.065E-5, 0.99993030, 1.036E-5
285.17608, 3.92289703, 3.651E-5, 0.99993026, 9.307E-6
285.17919, 3.92289683, 4.185E-5, 0.99993021, 1.067E-5
285.18230, 3.92290236, 3.605E-5, 0.99993161, 9.190E-6
285.18541, 3.92289716, 3.794E-5, 0.99993029, 9.672E-6
285.18853, 3.92289804, 3.809E-5, 0.99993051, 9.708E-6
285.19164, 3.92289874, 3.806E-5, 0.99993069, 9.702E-6
285.19475, 3.92290290, 3.916E-5, 0.99993175, 9.981E-6
285.24751, 3.92292046, 3.928E-5, 0.99993623, 1.001E-5
285.68720, 3.92310483, 3.673E-5, 0.99998323, 9.362E-6
285.95095, 3.92310425, 3.965E-5, 0.99998308, 1.011E-5
286.19641, 3.92309932, 3.702E-5, 0.99998182, 9.435E-6
288.71168, 3.92310118, 3.841E-5, 0.99998229, 9.790E-6
288.86425, 3.92310369, 4.050E-5, 0.99998293, 1.032E-5
289.86870, 3.92310654, 3.539E-5, 0.99998366, 9.020E-6
289.91798, 3.92310207, 3.438E-5, 0.99998252, 8.764E-6
290.20388, 3.92310638, 3.754E-5, 0.99998362, 9.568E-6
291.51851, 3.92310353, 3.929E-5, 0.99998289, 1.002E-5
291.59135, 3.92310512, 4.244E-5, 0.99998330, 1.082E-5
291.80204, 3.92310342, 4.210E-5, 0.99998286, 1.073E-5
293.39199, 3.92311128, 3.755E-5, 0.99998487, 9.571E-6
295.61053, 3.92311684, 3.960E-5, 0.99998629, 1.009E-5
295.84846, 3.92311685, 3.887E-5, 0.99998629, 9.908E-6
295.96621, 3.92311658, 3.580E-5, 0.99998622, 9.124E-6
296.00491, 3.92311102, 3.998E-5, 0.99998480, 1.019E-5
296.27520, 3.92311180, 4.079E-5, 0.99998500, 1.040E-5
296.86241, 3.92311423, 4.246E-5, 0.99998562, 1.082E-5
298.23813, 3.92311781, 3.584E-5, 0.99998653, 9.135E-6
298.51244, 3.92311946, 3.945E-5, 0.99998695, 1.005E-5
299.95298, 3.92312336, 4.174E-5, 0.99998795, 1.064E-5
300.55498, 3.92312834, 3.636E-5, 0.99998922, 9.268E-6
301.02620, 3.92312941, 3.531E-5, 0.99998949, 9.000E-6
301.91042, 3.92312851, 3.938E-5, 0.99998926, 1.004E-5
302.07873, 3.92313135, 3.521E-5, 0.99998998, 8.974E-6
302.52847, 3.92312883, 3.629E-5, 0.99998934, 9.251E-6
303.68021, 3.92313735, 3.836E-5, 0.99999151, 9.778E-6
303.88881, 3.92313459, 3.593E-5, 0.99999081, 9.159E-6
304.22887, 3.92313907, 4.032E-5, 0.99999195, 1.028E-5
304.97330, 3.92313804, 4.252E-5, 0.99999169, 1.084E-5
305.07810, 3.92314174, 3.975E-5, 0.99999263, 1.013E-5
305.09147, 3.92313568, 3.948E-5, 0.99999109, 1.006E-5
305.10483, 3.92314164, 3.943E-5, 0.99999261, 1.005E-5
305.11819, 3.92314105, 3.629E-5, 0.99999246, 9.251E-6
305.13155, 3.92314184, 3.623E-5, 0.99999266, 9.235E-6
305.14491, 3.92314087, 3.678E-5, 0.99999241, 9.376E-6
305.15827, 3.92313919, 3.728E-5, 0.99999198, 9.502E-6
305.17163, 3.92313919, 4.065E-5, 0.99999198, 1.036E-5
305.18500, 3.92313839, 3.647E-5, 0.99999178, 9.295E-6
305.19836, 3.92314001, 4.122E-5, 0.99999219, 1.051E-5
305.21172, 3.92314105, 4.242E-5, 0.99999246, 1.081E-5
305.22508, 3.92313710, 4.003E-5, 0.99999145, 1.020E-5
305.23844, 3.92313898, 4.121E-5, 0.99999193, 1.050E-5
305.25180, 3.92313814, 3.603E-5, 0.99999171, 9.185E-6
305.26516, 3.92313874, 4.125E-5, 0.99999187, 1.051E-5
305.27852, 3.92313820, 3.559E-5, 0.99999173, 9.071E-6
305.29189, 3.92314289, 3.870E-5, 0.99999293, 9.865E-6
305.30525, 3.92313977, 3.937E-5, 0.99999213, 1.004E-5
305.31861, 3.92313875, 4.089E-5, 0.99999187, 1.042E-5
305.33197, 3.92314189, 4.157E-5, 0.99999267, 1.060E-5
305.34533, 3.92306471, 4.111E-5, 0.99997300, 1.048E-5
305.35869, 3.92096379, 4.241E-5, 0.99943748, 1.081E-5
305.37205, 3.91980785, 3.459E-5, 0.99914284, 8.816E-6
305.38542, 3.91938177, 3.970E-5, 0.99903423, 1.012E-5
305.39878, 3.91906517, 3.661E-5, 0.99895353, 9.331E-6
305.41214, 3.91882716, 3.534E-5, 0.99889286, 9.007E-6
305.42550, 3.91862999, 4.034E-5, 0.99884261, 1.028E-5
305.43886, 3.91847130, 3.721E-5, 0.99880216, 9.483E-6
305.45222, 3.91833416, 4.178E-5, 0.99876720, 1.065E-5
305.46558, 3.91821908, 4.066E-5, 0.99873787, 1.036E-5
305.47895, 3.91812529, 3.585E-5, 0.99871396, 9.139E-6
305.49231, 3.91804284, 3.524E-5, 0.99869294, 8.983E-6
305.50567, 3.91797616, 3.755E-5, 0.99867595, 9.572E-6
305.51903, 3.91792204, 4.252E-5, 0.99866215, 1.084E-5
305.53239, 3.91787406, 4.226E-5, 0.99864992, 1.077E-5
305.54575, 3.91783314, 3.665E-5, 0.99863949, 9.342E-6
305.55911, 3.91780325, 3.705E-5, 0.99863187, 9.445E-6
305.56339, 3.91779426, 4.265E-5, 0.99862958, 1.087E-5
305.57247, 3.91778159, 4.127E-5, 0.99862635, 1.052E-5
305.58584, 3.91777147, 4.093E-5, 0.99862377, 1.043E-5
305.59920, 3.91776365, 3.930E-5, 0.99862178, 1.002E-5
305.61256, 3.91776242, 4.232E-5, 0.99862147, 1.079E-5
305.62592, 3.91776763, 4.124E-5, 0.99862280, 1.051E-5
305.63928, 3.91778060, 4.194E-5, 0.99862610, 1.069E-5
305.65264, 3.91780232, 4.273E-5, 0.99863164, 1.089E-5
305.66600, 3.91783079, 3.573E-5, 0.99863889, 9.108E-6
305.67937, 3.91787106, 3.807E-5, 0.99864916, 9.705E-6
305.69273, 3.91792055, 4.037E-5, 0.99866177, 1.029E-5
305.70609, 3.91797607, 3.925E-5, 0.99867593, 1.001E-5
305.71945, 3.91804766, 3.672E-5, 0.99869417, 9.360E-6
305.73281, 3.91812966, 3.428E-5, 0.99871508, 8.737E-6
305.74617, 3.91822445, 3.849E-5, 0.99873924, 9.811E-6
305.75953, 3.91833378, 3.770E-5, 0.99876710, 9.610E-6
305.77289, 3.91847038, 3.772E-5, 0.99880192, 9.616E-6
305.78626, 3.91863574, 3.703E-5, 0.99884407, 9.440E-6
305.79962, 3.91882658, 3.457E-5, 0.99889272, 8.811E-6
305.81298, 3.91906942, 4.004E-5, 0.99895461, 1.021E-5
305.82634, 3.91937843, 3.440E-5, 0.99903338, 8.767E-6
305.83970, 3.91980750, 4.178E-5, 0.99914275, 1.065E-5
305.85306, 3.92096531, 3.686E-5, 0.99943787, 9.395E-6
305.86642, 3.92306768, 3.919E-5, 0.99997375, 9.990E-6
305.87979, 3.92314340, 3.485E-5, 0.99999306, 8.883E-6
